STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN020081700,"MADURAI, IN",31-08-1978,0,87,97,79
IN020081700,"MADURAI, IN",01-09-1978,0.01,88,100,77
IN020081700,"MADURAI, IN",06-09-1978,2.17,83,93,70
IN020081700,"MADURAI, IN",10-09-1978,0,82,,75
IN020081700,"MADURAI, IN",11-09-1978,0,83,91,75
IN020081700,"MADURAI, IN",12-09-1978,0.08,83,91,75
IN020081700,"MADURAI, IN",13-09-1978,0,84,,75
IN020081700,"MADURAI, IN",15-09-1978,0,84,91,79
IN020081700,"MADURAI, IN",17-09-1978,0,86,97,77
IN020081700,"MADURAI, IN",18-09-1978,0,88,97,77
IN020081700,"MADURAI, IN",28-02-1984,,76,89,
IN020081700,"MADURAI, IN",28-05-1984,,92,102,83
IN020081700,"MADURAI, IN",02-06-1984,0.01,85,94,75
IN020081700,"MADURAI, IN",03-06-1984,0.02,87,94,
IN020081700,"MADURAI, IN",04-06-1984,0,88,99,80
IN020081700,"MADURAI, IN",05-06-1984,,89,99,77
IN020081700,"MADURAI, IN",03-07-1984,,88,97,81
IN020081700,"MADURAI, IN",14-07-1984,,82,90,75
IN020081700,"MADURAI, IN",19-07-1984,,86,,80
IN020081700,"MADURAI, IN",25-07-1984,0.47,81,90,76
IN020081700,"MADURAI, IN",16-09-1984,,85,96,76
IN020081700,"MADURAI, IN",07-10-1984,0,80,90,73
IN020081700,"MADURAI, IN",04-11-1984,,82,91,76
IN020081700,"MADURAI, IN",06-11-1984,0.08,79,89,74
IN020081700,"MADURAI, IN",07-11-1984,0,81,89,74
IN020081700,"MADURAI, IN",21-11-1984,,81,87,74
IN020081700,"MADURAI, IN",16-01-1985,,78,,74
IN020081700,"MADURAI, IN",19-04-1985,,91,104,79
IN020081700,"MADURAI, IN",13-06-1985,,90,100,78
IN020081700,"MADURAI, IN",01-08-1985,,80,,
IN020081700,"MADURAI, IN",09-10-1985,,86,,76
IN020081700,"MADURAI, IN",24-02-1986,,79,90,66
IN020081700,"MADURAI, IN",06-12-1986,,80,87,73
IN020081700,"MADURAI, IN",12-03-1987,,87,98,75
IN020081700,"MADURAI, IN",25-05-1987,0,89,99,78
IN020081700,"MADURAI, IN",26-05-1987,,88,101,81
IN020081700,"MADURAI, IN",16-02-1988,,85,95,75
IN020081700,"MADURAI, IN",01-04-1998,,89,100,80
IN020081700,"MADURAI, IN",07-12-2015,0.08,76,85,74
IN020081700,"MADURAI, IN",08-12-2015,0.31,76,,73
IN020081700,"MADURAI, IN",09-12-2015,0.08,78,85,
IN020081700,"MADURAI, IN",10-12-2015,0,80,,74
IN020081700,"MADURAI, IN",11-12-2015,0.08,81,89,73
IN020081700,"MADURAI, IN",12-12-2015,0.04,80,89,
IN020081700,"MADURAI, IN",13-12-2015,0.03,81,89,75
IN020081700,"MADURAI, IN",14-12-2015,0,80,89,74
IN020081700,"MADURAI, IN",15-12-2015,,81,,74
IN020081700,"MADURAI, IN",16-12-2015,0.01,80,89,
IN020081700,"MADURAI, IN",17-12-2015,0,80,88,69
IN020081700,"MADURAI, IN",18-12-2015,,79,88,
IN020081700,"MADURAI, IN",19-12-2015,0.28,78,86,
IN020081700,"MADURAI, IN",20-12-2015,0.12,79,86,72
IN020081700,"MADURAI, IN",21-12-2015,0.12,80,87,73
IN020081700,"MADURAI, IN",22-12-2015,0,79,,68
IN020081700,"MADURAI, IN",23-12-2015,,81,89,71
IN020081700,"MADURAI, IN",24-12-2015,,79,89,71
IN020081700,"MADURAI, IN",25-12-2015,,80,88,
IN020081700,"MADURAI, IN",26-12-2015,,80,88,72
IN020081700,"MADURAI, IN",27-12-2015,,79,87,71
IN020081700,"MADURAI, IN",28-12-2015,0.03,78,86,
IN020081700,"MADURAI, IN",29-12-2015,0,79,86,
IN020081700,"MADURAI, IN",30-12-2015,,81,,
IN020081700,"MADURAI, IN",31-12-2015,,79,88,69
IN020081700,"MADURAI, IN",01-01-2016,,79,88,69
IN020081700,"MADURAI, IN",02-01-2016,,79,88,69
IN020081700,"MADURAI, IN",03-01-2016,,78,89,69
IN020081700,"MADURAI, IN",04-01-2016,,79,89,69
IN020081700,"MADURAI, IN",05-01-2016,,80,,69
IN020081700,"MADURAI, IN",06-01-2016,,79,89,
IN020081700,"MADURAI, IN",07-01-2016,,80,89,72
IN020081700,"MADURAI, IN",08-01-2016,,80,90,
IN020081700,"MADURAI, IN",09-01-2016,,78,90,
IN020081700,"MADURAI, IN",10-01-2016,,79,88,70
IN020081700,"MADURAI, IN",11-01-2016,,79,88,71
IN020081700,"MADURAI, IN",12-01-2016,,78,88,69
IN020081700,"MADURAI, IN",13-01-2016,,78,88,68
IN020081700,"MADURAI, IN",14-01-2016,,78,,68
IN020081700,"MADURAI, IN",15-01-2016,,78,89,66
IN020081700,"MADURAI, IN",16-01-2016,,79,88,67
IN020081700,"MADURAI, IN",17-01-2016,,79,,69
IN020081700,"MADURAI, IN",18-01-2016,,79,88,69
IN020081700,"MADURAI, IN",19-01-2016,,80,89,72
IN020081700,"MADURAI, IN",20-01-2016,,81,90,
IN020081700,"MADURAI, IN",21-01-2016,,81,89,
IN020081700,"MADURAI, IN",22-01-2016,,81,,
IN020081700,"MADURAI, IN",23-01-2016,,80,91,72
IN020081700,"MADURAI, IN",24-01-2016,,81,91,73
IN020081700,"MADURAI, IN",25-01-2016,,82,92,74
IN020081700,"MADURAI, IN",26-01-2016,,81,90,72
IN020081700,"MADURAI, IN",27-01-2016,,81,91,74
IN020081700,"MADURAI, IN",28-01-2016,,81,91,70
IN020081700,"MADURAI, IN",29-01-2016,,81,92,69
IN020081700,"MADURAI, IN",30-01-2016,,81,,70
IN020081700,"MADURAI, IN",31-01-2016,,81,91,70
IN020081700,"MADURAI, IN",01-02-2016,,80,91,71
IN020081700,"MADURAI, IN",02-02-2016,,80,,68
IN020081700,"MADURAI, IN",03-02-2016,,80,92,
IN020081700,"MADURAI, IN",04-02-2016,,80,92,68
IN020081700,"MADURAI, IN",05-02-2016,,78,94,69
IN020081700,"MADURAI, IN",06-02-2016,,80,92,
IN020081700,"MADURAI, IN",07-02-2016,,82,91,74
IN020081700,"MADURAI, IN",08-02-2016,,83,93,75
IN020081700,"MADURAI, IN",09-02-2016,,83,93,75
IN020081700,"MADURAI, IN",10-02-2016,,83,94,75
IN020081700,"MADURAI, IN",11-02-2016,,83,94,72
IN020081700,"MADURAI, IN",12-02-2016,,82,94,71
IN020081700,"MADURAI, IN",13-02-2016,,82,95,71
IN020081700,"MADURAI, IN",14-02-2016,,82,94,
IN020081700,"MADURAI, IN",15-02-2016,,83,,71
IN020081700,"MADURAI, IN",16-02-2016,,83,94,
IN020081700,"MADURAI, IN",17-02-2016,,85,94,76
IN020081700,"MADURAI, IN",18-02-2016,,85,94,
IN020081700,"MADURAI, IN",19-02-2016,,84,94,75
IN020081700,"MADURAI, IN",20-02-2016,,85,94,76
IN020081700,"MADURAI, IN",21-02-2016,,85,,76
IN020081700,"MADURAI, IN",22-02-2016,,85,96,76
IN020081700,"MADURAI, IN",23-02-2016,,84,98,74
IN020081700,"MADURAI, IN",24-02-2016,,85,,73
IN020081700,"MADURAI, IN",25-02-2016,,86,97,75
IN020081700,"MADURAI, IN",26-02-2016,,86,97,
IN020081700,"MADURAI, IN",27-02-2016,,85,98,75
IN020081700,"MADURAI, IN",28-02-2016,,84,95,
IN020081700,"MADURAI, IN",29-02-2016,0.01,85,96,76
IN020081700,"MADURAI, IN",01-03-2016,0,86,,76
IN020081700,"MADURAI, IN",02-03-2016,,85,96,75
IN020081700,"MADURAI, IN",03-03-2016,,85,95,75
IN020081700,"MADURAI, IN",04-03-2016,,83,96,74
IN020081700,"MADURAI, IN",05-03-2016,,85,,74
IN020081700,"MADURAI, IN",06-03-2016,,86,,75
IN020081700,"MADURAI, IN",07-03-2016,,85,98,76
IN020081700,"MADURAI, IN",08-03-2016,,85,,75
IN020081700,"MADURAI, IN",09-03-2016,,85,97,
IN020081700,"MADURAI, IN",10-03-2016,,87,97,
IN020081700,"MADURAI, IN",11-03-2016,,87,,
IN020081700,"MADURAI, IN",12-03-2016,,87,101,78
IN020081700,"MADURAI, IN",13-03-2016,,89,,76
IN020081700,"MADURAI, IN",14-03-2016,,89,101,78
IN020081700,"MADURAI, IN",15-03-2016,,90,101,78
IN020081700,"MADURAI, IN",16-03-2016,,88,,
IN020081700,"MADURAI, IN",17-03-2016,,89,,
IN020081700,"MADURAI, IN",18-03-2016,,90,,
IN020081700,"MADURAI, IN",19-03-2016,,91,,
IN020081700,"MADURAI, IN",20-03-2016,,93,,
IN020081700,"MADURAI, IN",21-03-2016,,91,,
IN020081700,"MADURAI, IN",22-03-2016,,91,,
IN020081700,"MADURAI, IN",23-03-2016,,90,,
IN020081700,"MADURAI, IN",24-03-2016,,89,,
IN020081700,"MADURAI, IN",25-03-2016,,89,,
IN020081700,"MADURAI, IN",26-03-2016,,88,,
IN020081700,"MADURAI, IN",27-03-2016,,89,,
IN020081700,"MADURAI, IN",28-03-2016,,89,,
IN020081700,"MADURAI, IN",29-03-2016,,87,,
IN020081700,"MADURAI, IN",30-03-2016,,89,,
IN020081700,"MADURAI, IN",31-03-2016,,89,101,79
IN020081700,"MADURAI, IN",01-04-2016,,90,100,
IN020081700,"MADURAI, IN",02-04-2016,,89,,80
IN020081700,"MADURAI, IN",03-04-2016,,89,102,
IN020081700,"MADURAI, IN",04-04-2016,,90,102,80
IN020081700,"MADURAI, IN",05-04-2016,,90,102,80
IN020081700,"MADURAI, IN",06-04-2016,,90,103,80
IN020081700,"MADURAI, IN",07-04-2016,,90,104,
IN020081700,"MADURAI, IN",08-04-2016,,91,103,
IN020081700,"MADURAI, IN",09-04-2016,,87,103,
IN020081700,"MADURAI, IN",10-04-2016,1.5,87,99,76
IN020081700,"MADURAI, IN",11-04-2016,0,90,,
IN020081700,"MADURAI, IN",12-04-2016,,90,,
IN020081700,"MADURAI, IN",13-04-2016,,91,102,81
IN020081700,"MADURAI, IN",14-04-2016,,90,105,82
IN020081700,"MADURAI, IN",15-04-2016,,90,105,81
IN020081700,"MADURAI, IN",16-04-2016,,90,103,81
IN020081700,"MADURAI, IN",17-04-2016,,90,103,81
IN020081700,"MADURAI, IN",18-04-2016,,91,103,81
IN020081700,"MADURAI, IN",19-04-2016,,90,103,81
IN020081700,"MADURAI, IN",20-04-2016,,90,103,81
IN020081700,"MADURAI, IN",21-04-2016,,90,103,81
IN020081700,"MADURAI, IN",22-04-2016,,92,,81
IN020081700,"MADURAI, IN",23-04-2016,,92,106,82
IN020081700,"MADURAI, IN",24-04-2016,,93,106,83
IN020081700,"MADURAI, IN",25-04-2016,,93,108,83
IN020081700,"MADURAI, IN",26-04-2016,,91,106,83
IN020081700,"MADURAI, IN",27-04-2016,,93,103,81
IN020081700,"MADURAI, IN",28-04-2016,,91,104,82
IN020081700,"MADURAI, IN",29-04-2016,,92,104,80
IN020081700,"MADURAI, IN",30-04-2016,,90,103,80
IN020081700,"MADURAI, IN",01-05-2016,,92,,81
IN020081700,"MADURAI, IN",02-05-2016,,91,104,80
IN020081700,"MADURAI, IN",03-05-2016,,92,104,81
IN020081700,"MADURAI, IN",04-05-2016,,92,104,81
IN020081700,"MADURAI, IN",05-05-2016,,91,104,81
IN020081700,"MADURAI, IN",06-05-2016,,91,,82
IN020081700,"MADURAI, IN",07-05-2016,,90,,78
IN020081700,"MADURAI, IN",08-05-2016,,91,,
IN020081700,"MADURAI, IN",09-05-2016,,88,104,78
IN020081700,"MADURAI, IN",10-05-2016,,84,101,
IN020081700,"MADURAI, IN",11-05-2016,0.12,84,100,
IN020081700,"MADURAI, IN",12-05-2016,0.63,87,99,77
IN020081700,"MADURAI, IN",13-05-2016,0,92,,79
IN020081700,"MADURAI, IN",14-05-2016,,88,102,
IN020081700,"MADURAI, IN",15-05-2016,0.71,84,102,78
IN020081700,"MADURAI, IN",16-05-2016,0.71,79,90,76
IN020081700,"MADURAI, IN",17-05-2016,0.43,81,,75
IN020081700,"MADURAI, IN",18-05-2016,0,87,,77
IN020081700,"MADURAI, IN",19-05-2016,,88,,79
IN020081700,"MADURAI, IN",20-05-2016,0,87,100,78
IN020081700,"MADURAI, IN",21-05-2016,,88,,79
IN020081700,"MADURAI, IN",22-05-2016,,90,104,81
IN020081700,"MADURAI, IN",23-05-2016,,92,,81
IN020081700,"MADURAI, IN",24-05-2016,,93,106,82
IN020081700,"MADURAI, IN",25-05-2016,,92,105,82
IN020081700,"MADURAI, IN",26-05-2016,,89,,
IN020081700,"MADURAI, IN",27-05-2016,0.03,89,104,80
IN020081700,"MADURAI, IN",28-05-2016,0.08,88,104,
IN020081700,"MADURAI, IN",29-05-2016,0,90,,80
IN020081700,"MADURAI, IN",30-05-2016,0,88,,80
IN020081700,"MADURAI, IN",31-05-2016,0.08,88,,78
IN020081700,"MADURAI, IN",01-06-2016,0.08,89,,
IN020081700,"MADURAI, IN",02-06-2016,0.02,87,,
IN020081700,"MADURAI, IN",03-06-2016,0,88,103,80
IN020081700,"MADURAI, IN",04-06-2016,,90,,80
IN020081700,"MADURAI, IN",05-06-2016,,90,104,80
IN020081700,"MADURAI, IN",06-06-2016,,92,102,80
IN020081700,"MADURAI, IN",07-06-2016,0.04,85,103,
IN020081700,"MADURAI, IN",08-06-2016,0.28,83,103,77
IN020081700,"MADURAI, IN",09-06-2016,0.08,86,,77
IN020081700,"MADURAI, IN",10-06-2016,0.02,87,99,78
IN020081700,"MADURAI, IN",11-06-2016,0,88,,77
IN020081700,"MADURAI, IN",12-06-2016,,89,,78
IN020081700,"MADURAI, IN",13-06-2016,,94,,79
IN020081700,"MADURAI, IN",14-06-2016,,91,104,77
IN020081700,"MADURAI, IN",15-06-2016,,90,104,77
IN020081700,"MADURAI, IN",16-06-2016,,89,103,80
IN020081700,"MADURAI, IN",17-06-2016,,89,101,79
IN020081700,"MADURAI, IN",18-06-2016,,86,101,80
IN020081700,"MADURAI, IN",19-06-2016,,88,99,78
IN020081700,"MADURAI, IN",20-06-2016,0,90,,80
IN020081700,"MADURAI, IN",21-06-2016,0,89,102,
IN020081700,"MADURAI, IN",22-06-2016,,87,,
IN020081700,"MADURAI, IN",23-06-2016,0.02,87,100,
IN020081700,"MADURAI, IN",24-06-2016,0.01,84,93,76
IN020081700,"MADURAI, IN",25-06-2016,0,87,,80
IN020081700,"MADURAI, IN",26-06-2016,,88,,80
IN020081700,"MADURAI, IN",27-06-2016,,87,,
IN020081700,"MADURAI, IN",28-06-2016,0.02,86,101,78
IN020081700,"MADURAI, IN",29-06-2016,0,89,98,79
IN020081700,"MADURAI, IN",30-06-2016,,88,,82
IN020081700,"MADURAI, IN",01-07-2016,,91,,81
IN020081700,"MADURAI, IN",02-07-2016,,94,,79
IN020081700,"MADURAI, IN",03-07-2016,,91,105,80
IN020081700,"MADURAI, IN",04-07-2016,,89,105,81
IN020081700,"MADURAI, IN",05-07-2016,,90,,80
IN020081700,"MADURAI, IN",06-07-2016,,89,102,
IN020081700,"MADURAI, IN",07-07-2016,,90,101,81
IN020081700,"MADURAI, IN",08-07-2016,,89,101,81
IN020081700,"MADURAI, IN",09-07-2016,0,87,100,81
IN020081700,"MADURAI, IN",10-07-2016,,89,97,82
IN020081700,"MADURAI, IN",11-07-2016,,90,,82
IN020081700,"MADURAI, IN",12-07-2016,,89,101,
IN020081700,"MADURAI, IN",13-07-2016,,91,,82
IN020081700,"MADURAI, IN",14-07-2016,,91,102,80
IN020081700,"MADURAI, IN",15-07-2016,0,88,103,
IN020081700,"MADURAI, IN",16-07-2016,,87,102,79
IN020081700,"MADURAI, IN",17-07-2016,1.3,84,101,73
IN020081700,"MADURAI, IN",18-07-2016,0.01,85,,76
IN020081700,"MADURAI, IN",19-07-2016,0.02,87,97,78
IN020081700,"MADURAI, IN",20-07-2016,0.01,86,,78
IN020081700,"MADURAI, IN",21-07-2016,0.02,86,98,79
IN020081700,"MADURAI, IN",22-07-2016,0,87,95,80
IN020081700,"MADURAI, IN",23-07-2016,,88,96,81
IN020081700,"MADURAI, IN",24-07-2016,,86,,78
IN020081700,"MADURAI, IN",25-07-2016,0.43,84,,77
IN020081700,"MADURAI, IN",26-07-2016,2.99,82,100,72
IN020081700,"MADURAI, IN",27-07-2016,1.61,83,,76
IN020081700,"MADURAI, IN",28-07-2016,0.02,83,93,76
IN020081700,"MADURAI, IN",29-07-2016,0.43,86,93,76
IN020081700,"MADURAI, IN",30-07-2016,0,86,,76
IN020081700,"MADURAI, IN",31-07-2016,,85,96,78
IN020081700,"MADURAI, IN",01-08-2016,,87,,78
IN020081700,"MADURAI, IN",02-08-2016,,87,97,79
IN020081700,"MADURAI, IN",03-08-2016,,87,,77
IN020081700,"MADURAI, IN",04-08-2016,,87,98,80
IN020081700,"MADURAI, IN",05-08-2016,,86,96,80
IN020081700,"MADURAI, IN",06-08-2016,,88,,79
IN020081700,"MADURAI, IN",07-08-2016,,89,,78
IN020081700,"MADURAI, IN",08-08-2016,,89,,77
IN020081700,"MADURAI, IN",09-08-2016,,89,101,79
IN020081700,"MADURAI, IN",10-08-2016,,89,101,79
IN020081700,"MADURAI, IN",11-08-2016,,89,101,78
IN020081700,"MADURAI, IN",12-08-2016,,90,101,79
IN020081700,"MADURAI, IN",13-08-2016,,88,101,80
IN020081700,"MADURAI, IN",14-08-2016,0,90,101,79
IN020081700,"MADURAI, IN",15-08-2016,,89,,77
IN020081700,"MADURAI, IN",16-08-2016,,89,101,78
IN020081700,"MADURAI, IN",17-08-2016,,88,100,76
IN020081700,"MADURAI, IN",18-08-2016,,89,,79
IN020081700,"MADURAI, IN",19-08-2016,,89,101,
IN020081700,"MADURAI, IN",20-08-2016,,89,102,79
IN020081700,"MADURAI, IN",21-08-2016,0,87,101,
IN020081700,"MADURAI, IN",22-08-2016,0.24,85,100,77
IN020081700,"MADURAI, IN",23-08-2016,0,87,97,79
IN020081700,"MADURAI, IN",24-08-2016,0.28,88,,76
IN020081700,"MADURAI, IN",25-08-2016,0,89,100,79
IN020081700,"MADURAI, IN",26-08-2016,,86,100,
IN020081700,"MADURAI, IN",27-08-2016,1.42,84,99,75
IN020081700,"MADURAI, IN",28-08-2016,0,89,,78
IN020081700,"MADURAI, IN",29-08-2016,,88,,78
IN020081700,"MADURAI, IN",30-08-2016,0.02,82,100,
IN020081700,"MADURAI, IN",31-08-2016,0.31,83,,75
IN020081700,"MADURAI, IN",01-09-2016,0.01,82,,76
IN020081700,"MADURAI, IN",02-09-2016,0.51,83,92,76
IN020081700,"MADURAI, IN",03-09-2016,0.03,85,,76
IN020081700,"MADURAI, IN",04-09-2016,0.04,84,95,78
IN020081700,"MADURAI, IN",05-09-2016,0.01,86,96,75
IN020081700,"MADURAI, IN",06-09-2016,0,86,96,75
IN020081700,"MADURAI, IN",07-09-2016,,86,97,77
IN020081700,"MADURAI, IN",08-09-2016,,87,,73
IN020081700,"MADURAI, IN",09-09-2016,,87,98,76
IN020081700,"MADURAI, IN",10-09-2016,,86,99,78
IN020081700,"MADURAI, IN",11-09-2016,,86,98,75
IN020081700,"MADURAI, IN",12-09-2016,,88,,75
IN020081700,"MADURAI, IN",13-09-2016,,87,99,77
IN020081700,"MADURAI, IN",14-09-2016,0.01,86,99,78
IN020081700,"MADURAI, IN",15-09-2016,0,88,,77
IN020081700,"MADURAI, IN",16-09-2016,,88,101,77
IN020081700,"MADURAI, IN",17-09-2016,,89,,78
IN020081700,"MADURAI, IN",18-09-2016,,89,102,76
IN020081700,"MADURAI, IN",19-09-2016,,87,100,
IN020081700,"MADURAI, IN",20-09-2016,0.43,88,101,75
IN020081700,"MADURAI, IN",21-09-2016,0,87,100,77
IN020081700,"MADURAI, IN",22-09-2016,,89,,78
IN020081700,"MADURAI, IN",23-09-2016,,89,102,76
IN020081700,"MADURAI, IN",24-09-2016,,89,,78
IN020081700,"MADURAI, IN",25-09-2016,,89,102,76
IN020081700,"MADURAI, IN",26-09-2016,,89,102,80
IN020081700,"MADURAI, IN",27-09-2016,,87,,
IN020081700,"MADURAI, IN",28-09-2016,0.16,84,102,
IN020081700,"MADURAI, IN",29-09-2016,0.87,86,100,75
IN020081700,"MADURAI, IN",30-09-2016,0,87,,79
IN020081700,"MADURAI, IN",01-10-2016,,87,,76
IN020081700,"MADURAI, IN",02-10-2016,,87,99,76
IN020081700,"MADURAI, IN",03-10-2016,,87,,76
IN020081700,"MADURAI, IN",04-10-2016,,87,99,
IN020081700,"MADURAI, IN",05-10-2016,,87,,
IN020081700,"MADURAI, IN",06-10-2016,0.04,88,,76
IN020081700,"MADURAI, IN",07-10-2016,0,87,100,76
IN020081700,"MADURAI, IN",08-10-2016,,88,,77
IN020081700,"MADURAI, IN",09-10-2016,,89,,77
IN020081700,"MADURAI, IN",10-10-2016,,89,,77
IN020081700,"MADURAI, IN",11-10-2016,,88,102,77
IN020081700,"MADURAI, IN",12-10-2016,,88,101,79
IN020081700,"MADURAI, IN",13-10-2016,,85,100,78
IN020081700,"MADURAI, IN",14-10-2016,0.02,87,99,75
IN020081700,"MADURAI, IN",15-10-2016,0,85,99,77
IN020081700,"MADURAI, IN",16-10-2016,,86,,76
IN020081700,"MADURAI, IN",17-10-2016,,86,,77
IN020081700,"MADURAI, IN",18-10-2016,,86,97,77
IN020081700,"MADURAI, IN",19-10-2016,,87,98,78
IN020081700,"MADURAI, IN",20-10-2016,0,84,98,
IN020081700,"MADURAI, IN",21-10-2016,0,83,95,77
IN020081700,"MADURAI, IN",22-10-2016,0.75,85,,74
IN020081700,"MADURAI, IN",23-10-2016,0,85,,77
IN020081700,"MADURAI, IN",24-10-2016,0.31,84,96,74
IN020081700,"MADURAI, IN",25-10-2016,0,83,94,77
IN020081700,"MADURAI, IN",26-10-2016,0,85,,76
IN020081700,"MADURAI, IN",27-10-2016,0,85,94,76
IN020081700,"MADURAI, IN",28-10-2016,,85,,75
IN020081700,"MADURAI, IN",29-10-2016,,85,97,77
IN020081700,"MADURAI, IN",30-10-2016,0.12,82,97,
IN020081700,"MADURAI, IN",31-10-2016,1.42,82,,74
IN020081700,"MADURAI, IN",01-11-2016,0,83,90,76
IN020081700,"MADURAI, IN",02-11-2016,,82,,76
IN020081700,"MADURAI, IN",03-11-2016,0.47,80,90,74
IN020081700,"MADURAI, IN",04-11-2016,0,79,85,
IN020081700,"MADURAI, IN",05-11-2016,0.08,84,,73
IN020081700,"MADURAI, IN",06-11-2016,0,85,95,75
IN020081700,"MADURAI, IN",07-11-2016,,85,96,74
IN020081700,"MADURAI, IN",08-11-2016,,84,93,73
IN020081700,"MADURAI, IN",09-11-2016,,82,92,75
IN020081700,"MADURAI, IN",10-11-2016,,82,91,73
IN020081700,"MADURAI, IN",11-11-2016,,83,,72
IN020081700,"MADURAI, IN",12-11-2016,,83,91,75
IN020081700,"MADURAI, IN",13-11-2016,,83,92,76
IN020081700,"MADURAI, IN",14-11-2016,,85,92,76
IN020081700,"MADURAI, IN",15-11-2016,0.08,84,,74
IN020081700,"MADURAI, IN",16-11-2016,0,82,,74
IN020081700,"MADURAI, IN",17-11-2016,,83,,75
IN020081700,"MADURAI, IN",18-11-2016,,84,93,76
IN020081700,"MADURAI, IN",19-11-2016,,81,92,75
IN020081700,"MADURAI, IN",20-11-2016,,82,,76
IN020081700,"MADURAI, IN",21-11-2016,,82,,76
IN020081700,"MADURAI, IN",22-11-2016,,83,,75
IN020081700,"MADURAI, IN",23-11-2016,,85,94,75
IN020081700,"MADURAI, IN",24-11-2016,,83,93,74
IN020081700,"MADURAI, IN",25-11-2016,,83,,73
IN020081700,"MADURAI, IN",26-11-2016,,84,92,73
IN020081700,"MADURAI, IN",27-11-2016,,83,,72
IN020081700,"MADURAI, IN",28-11-2016,,81,96,67
IN020081700,"MADURAI, IN",29-11-2016,,80,91,68
IN020081700,"MADURAI, IN",30-11-2016,,81,92,
IN020081700,"MADURAI, IN",01-12-2016,,73,91,
IN020081700,"MADURAI, IN",02-12-2016,0.94,76,,67
IN020081700,"MADURAI, IN",03-12-2016,2.87,77,,68
IN020081700,"MADURAI, IN",04-12-2016,0.55,80,,
IN020081700,"MADURAI, IN",05-12-2016,0,82,89,73
IN020081700,"MADURAI, IN",06-12-2016,,82,89,75
IN020081700,"MADURAI, IN",07-12-2016,,81,,69
IN020081700,"MADURAI, IN",08-12-2016,,81,,
IN020081700,"MADURAI, IN",09-12-2016,,81,92,
IN020081700,"MADURAI, IN",10-12-2016,,82,90,74
IN020081700,"MADURAI, IN",11-12-2016,,81,90,73
IN020081700,"MADURAI, IN",12-12-2016,,82,,70
IN020081700,"MADURAI, IN",13-12-2016,,83,93,74
IN020081700,"MADURAI, IN",14-12-2016,,83,95,74
IN020081700,"MADURAI, IN",15-12-2016,,83,,
IN020081700,"MADURAI, IN",16-12-2016,,82,,68
IN020081700,"MADURAI, IN",17-12-2016,,82,91,72
IN020081700,"MADURAI, IN",18-12-2016,,81,,71
IN020081700,"MADURAI, IN",19-12-2016,,81,,72
IN020081700,"MADURAI, IN",20-12-2016,0.02,79,91,73
IN020081700,"MADURAI, IN",21-12-2016,0.04,80,,
IN020081700,"MADURAI, IN",22-12-2016,0,81,90,73
IN020081700,"MADURAI, IN",23-12-2016,0.01,82,92,72
IN020081700,"MADURAI, IN",24-12-2016,0,80,90,69
IN020081700,"MADURAI, IN",25-12-2016,,81,,69
IN020081700,"MADURAI, IN",26-12-2016,,81,,68
IN020081700,"MADURAI, IN",27-12-2016,,82,,72
IN020081700,"MADURAI, IN",28-12-2016,0.12,77,93,71
IN020081700,"MADURAI, IN",29-12-2016,0,81,,73
IN020081700,"MADURAI, IN",30-12-2016,,81,,72
IN020081700,"MADURAI, IN",31-12-2016,,80,90,69
IN020081700,"MADURAI, IN",01-01-2017,,80,89,68
IN020081700,"MADURAI, IN",02-01-2017,,81,90,72
IN020081700,"MADURAI, IN",03-01-2017,,82,,71
IN020081700,"MADURAI, IN",04-01-2017,,80,93,71
IN020081700,"MADURAI, IN",05-01-2017,,80,91,71
IN020081700,"MADURAI, IN",06-01-2017,,80,90,68
IN020081700,"MADURAI, IN",07-01-2017,,80,90,69
IN020081700,"MADURAI, IN",08-01-2017,,79,90,68
IN020081700,"MADURAI, IN",09-01-2017,,80,,68
IN020081700,"MADURAI, IN",10-01-2017,,80,90,67
IN020081700,"MADURAI, IN",11-01-2017,,81,,70
IN020081700,"MADURAI, IN",12-01-2017,,80,92,68
IN020081700,"MADURAI, IN",13-01-2017,,81,91,71
IN020081700,"MADURAI, IN",14-01-2017,,80,90,
IN020081700,"MADURAI, IN",15-01-2017,,81,91,71
IN020081700,"MADURAI, IN",16-01-2017,,82,90,72
IN020081700,"MADURAI, IN",17-01-2017,,81,90,71
IN020081700,"MADURAI, IN",18-01-2017,,80,91,70
IN020081700,"MADURAI, IN",19-01-2017,,79,,65
IN020081700,"MADURAI, IN",20-01-2017,,81,,
IN020081700,"MADURAI, IN",21-01-2017,0.2,77,94,
IN020081700,"MADURAI, IN",22-01-2017,1.89,79,,72
IN020081700,"MADURAI, IN",23-01-2017,0.01,80,,69
IN020081700,"MADURAI, IN",24-01-2017,0,80,,70
IN020081700,"MADURAI, IN",25-01-2017,,79,90,68
IN020081700,"MADURAI, IN",26-01-2017,,78,85,73
IN020081700,"MADURAI, IN",27-01-2017,0.02,78,84,
IN020081700,"MADURAI, IN",28-01-2017,0.01,78,87,73
IN020081700,"MADURAI, IN",29-01-2017,0.28,79,,
IN020081700,"MADURAI, IN",30-01-2017,0.08,80,90,
IN020081700,"MADURAI, IN",31-01-2017,0,79,89,69
IN020081700,"MADURAI, IN",01-02-2017,,80,90,69
IN020081700,"MADURAI, IN",02-02-2017,,81,,69
IN020081700,"MADURAI, IN",03-02-2017,,80,,65
